Matram,longitude,latitude,Z.Elev,Date,Salinity,CL,Month,DayOfYear,Month_sin,Month_cos,DayOfYear_sin,DayOfYear_cos,Dist_to_Sea_km,TanChau_WL,TanChau_WL_lag3,TanChau_WL_lag7,ViThanh_WL,ViThanh_WL_lag3,ViThanh_WL_lag7,PhungHiep_WL,PhungHiep_WL_lag3,PhungHiep_WL_lag7,MyThuan_WL,MyThuan_WL_lag3,MyThuan_WL_lag7,GiangSon_WL,GiangSon_WL_lag3,GiangSon_WL_lag7,DucXuyen_WL,DucXuyen_WL_lag3,DucXuyen_WL_lag7,ChoLach_WL,ChoLach_WL_lag3,ChoLach_WL_lag7,ChauDoc_WL,ChauDoc_WL_lag3,ChauDoc_WL_lag7,CanTho_WL,CanTho_WL_lag3,CanTho_WL_lag7,is_proxy,sample_weight
BD00012020,106.58,10.43,1.03,2020-04-27,12.8,6345.55,4,118,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132,163.74219009765457,0.09,0.62,0.78,0.37893891827524606,0.4361154658998255,0.3891181045453429,0.44263877260813517,0.46846965920682043,0.44402938113452245,0.4123292817249501,0.404496994859296,0.405166388450331,15.866181973361847,0.2978890410958907,-0.0010000000000000007,24.885376227549365,21.689787616615924,21.565275275989038,0.41360087089213765,0.39975070914617594,0.38849433280132994,0.9572965992816753,0.9687000505903789,0.8947910193010497,0.5660081874562002,0.5709105748534126,0.5405532828300099,True,0.7
BD00012020,106.58,10.43,1.03,2020-05-09,13.5,6474.1,5,130,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031,163.74219009765457,0.35000000000000003,0.9500000000000001,0.01,0.37893891827524606,0.44847883173717146,0.3910334210038284,0.46623648875616647,0.4773404424853234,0.5530898301440509,0.39340913439997316,0.488465499590177,0.30062880260621405,17.184158737246904,-0.0010000000000000007,-0.0010000000000000007,24.824320333513537,21.52485866159447,21.54671045714808,0.3306795119810574,0.5416810137605068,0.35804404922353866,0.8847632695872888,0.9148181759438911,0.7640141949951387,0.5463889167798716,0.5973214240484915,0.4583966768834179,True,0.7
BD00012020,106.58,10.43,1.03,2020-05-25,11.8,5472.55,5,146,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,163.74219009765457,-0.14,0.62,0.34,0.25122916666666667,0.41369977232240174,0.4145824729418108,0.5515441068486014,-0.5150648295320922,0.5530898301440509,0.4703416965107703,0.36904389440025026,0.25488129708799945,16.80930271211933,-0.0010000000000000007,13.797469492708583,24.825959102441875,21.568728503320276,21.54677284044716,0.520423974227024,0.34564626580917834,0.24586798751093955,0.9774305338654016,0.8367652695552183,0.7617403197995135,0.6032709420695452,0.5221773790302783,0.42641253092768244,True,0.7
BD00012020,106.58,10.43,1.03,2020-06-09,7.5,4573.5,6,161,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133,163.74219009765457,-0.47000000000000003,0.6900000000000001,0.27,0.33289583333333334,0.26944086021505376,0.4044052137005578,0.24634736842105262,0.47274670683034503,0.05334375,0.4065252943894382,-0.05712280701754385,-0.017083333333333336,16.555175057030375,14.645977413836409,14.443666666666667,24.911829453578644,21.638260416666668,21.62735106382979,0.38548124826449787,0.0461090909090909,0.06248958333333332,0.9182451911259496,0.1983392857142857,0.4483854166666667,0.5488922477153158,0.09191228070175439,0.18338541666666666,False,1.0
BD00012020,106.58,10.43,1.03,2020-06-23,3.2,2162.45,6,175,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929,163.74219009765457,0.2,0.75,0.21,0.3791384407647033,0.4185454647324057,0.3903094045014466,0.44034611024030623,0.47409872811765014,0.4914877594847252,0.4073299911486974,0.48065560808732805,-0.13590625,16.691407607162063,15.70225,15.691553191489362,24.911829453578644,21.242470588235296,21.52870833333333,0.38548124826449787,0.4967772947781955,-0.08075531914893617,0.9182451911259496,0.9313661822086448,0.3414791666666666,0.5498824560486493,0.6072472451636578,0.06128125,True,0.7
BD00012021,106.58,10.43,0.64,2021-01-29,3.68,864.8,1,29,0.49999999999999994,0.8660254037844387,0.47873384011578846,0.8779600847008882,163.74219009765457,1.44,0.87,0.44,0.15832769807568436,0.4471642217151433,0.4361154658998255,0.47797616923972314,0.5176917338675655,0.47464979893349707,0.4362812567276363,0.4074410679651621,0.4123292817249501,2.033234631578946,2.409875247148207,2.371852160336185,22.170442389314786,22.312657283618506,22.276010224223384,0.3333112653318067,0.3949075282735137,0.41360087089213765,0.8874671364705925,0.8613218106068736,0.9572965992816753,0.56805423613419,0.5463335736446091,0.5660081874562002,True,0.7
BD00012021,106.58,10.43,0.64,2021-02-28,1.3,915.0,2,59,0.8660254037844386,0.5000000000000001,0.8498170915275278,0.5270777086423722,163.74219009765457,1.16,0.8200000000000001,0.23,0.29801041666666667,0.34108333333333335,0.4152887916319605,0.2966105263157895,0.5190212845128331,0.5439245480992766,0.4658686275971422,0.36771667349745685,0.4171746048620837,-0.0010000000000000007,0.2978890410958907,16.63841781438673,21.548117757478472,21.68275116252561,24.963907413250023,0.5110016821779255,0.3494953080386629,0.46876895775811483,0.9891823923579436,0.8507186221481794,0.9056870699387284,0.5929990840989207,0.516834046264805,0.5781147883614064,True,0.7
BD00012021,106.58,10.43,0.64,2021-03-15,9.95,1624.0,3,74,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836,163.74219009765457,1.03,1.24,0.19,0.3656931933919668,0.4516225456636726,0.2844375,0.4730499685845942,0.47183404984462174,0.3278829787234043,0.4089453620277324,0.22044791666666666,0.33977083333333336,-0.0010000000000000007,-0.0010000000000000007,0.4629646315789469,21.698354166666665,21.750789473684208,21.866416666666666,0.3800635357262243,0.2957578947368421,0.4255157894736842,0.8999508291242415,0.6707291666666667,0.7438854166666666,0.5505848679677487,0.45380208333333333,0.5214479166666667,True,0.7
BD00012021,106.58,10.43,0.64,2021-03-29,11.0,11265.0,3,88,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484,163.74219009765457,1.18,0.93,-0.06,0.37130208333333337,0.4162395833333334,0.42422303876048545,0.3888333333333333,0.4694918032786885,0.49399517734613513,0.5884754098360655,0.32106135439311584,0.3025227669491628,-0.0010000000000000007,-0.0010000000000000007,16.114882296148743,21.493270032399085,21.568728503320276,24.978529368870614,0.6850819672131148,0.3359917490428921,0.34993700755687207,0.6742459016393443,0.761436841341504,0.7644634953876424,0.5307499999999999,0.452342569358998,0.4596880697405608,True,0.7
BD00012021,106.58,10.43,0.58,2021-04-14,9.2,1264.0,4,104,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177,163.74219009765457,0.67,1.11,0.30000000000000004,0.41362062383575166,0.4530866957339108,0.4071556762333801,0.4597901772246998,0.470668835382058,0.5746596883116624,0.3973549970480311,0.3143148514796204,0.26216621893085196,-0.0010000000000000007,-0.0010000000000000007,5.799264631578947,21.539872706366513,21.559501018839846,22.214239583333335,0.3534612013700758,0.27885470353279773,0.2444081408838215,0.9210637074326297,0.813647017079667,0.7675412798727824,0.5476156922746315,0.4878847258775454,0.4226927466901863,True,0.7
BD00012021,106.58,10.43,0.58,2021-04-28,4.2,675.0,4,118,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132,163.74219009765457,0.8,0.89,-0.19,0.45005387468221336,0.4480339608462942,0.38373518928363687,0.4710148390809799,0.4743962504213002,0.45990568394199527,0.4022742993818856,0.30103554739788074,0.3218667457370023,-0.0010000000000000007,9.458145139990332,-0.0010000000000000007,21.565275275989038,21.584254967105267,21.540900526334863,0.3715219454028867,0.35804404922353866,0.3208283352024555,0.8566041207675341,0.7644634953876424,0.762349914612318,0.5421294594584802,0.4596880697405608,0.4743047965697496,True,0.7
BD00012021,106.58,10.43,0.58,2021-05-14,4.7,715.0,5,134,0.49999999999999994,-0.8660254037844387,0.741222010848596,-0.6712599575675313,163.74219009765457,0.25,0.93,0.49,0.3801943340810503,0.35057056821641486,0.44870132059871604,0.5367650206782816,0.4710148390809799,0.4565372216559995,0.4129766396176193,0.36633795820065784,0.3199072797309663,2.2248369620604875,16.61136770825059,-0.0010000000000000007,22.245150274516746,24.861734616374335,21.559501018839846,0.4176619851697934,0.3573795539752562,0.3340394987296089,0.9044664490203838,0.8385534369398584,0.761436841341504,0.5451261098912087,0.5249188229260312,0.45293907359781477,True,0.7
BD00022019,106.55,10.47,1.07,2019-03-04,0.2,3.25,3,63,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022,169.27729736395835,0.9500000000000001,0.79,0.14,0.45199261536897173,0.30788541666666663,0.23804166666666668,0.4117894736842105,0.5285625,0.3084791666666667,0.28296875,0.25278125,0.7794516129032258,16.419180722891564,18.317078651685392,2.492877831625704,24.69938541666667,24.407083333333333,22.24527801645223,0.3151473684210526,0.28872916666666665,0.7903870967741935,0.7565833333333334,0.7264479166666667,0.8289677419354838,0.44848958333333333,0.39306250000000004,0.8899032258064516,False,1.0
BD00022019,106.55,10.47,1.07,2019-03-18,0.4,61.21,3,77,1.0,6.123233995736766e-17,0.9700639218515071,0.2428497220959356,169.27729736395835,1.06,0.46,0.08,0.4471664440928131,0.36748233761293264,0.2810729166666667,0.4753355224560836,0.29653124999999997,0.25004166666666666,0.22254166666666667,0.15148958333333332,0.0031346153846153893,17.373597826086957,16.921032258064514,1.9338198787271559,25.53578125,25.10271578947368,22.309504213821334,0.24566666666666667,0.17705263157894738,0.012615384615384605,0.7118541666666666,0.6741458333333333,0.5783461538461538,0.39663541666666663,0.3463541666666667,0.21573076923076923,True,0.7
BD00022019,106.55,10.47,1.07,2019-04-02,0.5,72.0,4,92,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,169.27729736395835,0.96,0.66,0.28,0.45437811610440726,0.4248336409369165,0.307625,0.4618228585617703,0.3080212765957447,0.4784,0.12203125,0.38486458333333334,0.3954668189125092,17.19912048192771,2.409875247148207,2.019953894736841,25.045833333333334,22.312657283618506,22.227879075100578,0.13626041666666666,0.41428125,0.3113186119699864,0.6754583333333333,1.1158333333333335,0.9142956091420317,0.34515625,0.518375,0.5478184787329647,True,0.7
BD00022019,106.55,10.47,1.07,2019-04-16,1.7,267.0,4,106,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935,169.27729736395835,0.8200000000000001,0.39,0.33,0.44867929175644755,0.41234238441416726,0.3858932697116691,0.527172284292592,0.47321329316461525,0.5367650206782816,0.3543292304470137,0.36904389440025026,0.4129766396176193,-0.0010000000000000007,16.22221162587637,2.247754878727154,21.52485866159447,24.89270461822103,22.266837673639554,0.34976570776510024,0.34564626580917834,0.4176619851697934,0.8418279415128903,0.8367652695552183,0.9044664490203838,0.5210089298000792,0.5221773790302783,0.5451261098912087,True,0.7
BD00022019,106.55,10.47,1.87,2019-05-01,0.5,67.12,5,121,0.49999999999999994,-0.8660254037844387,0.8717063187093219,-0.49002866642905923,169.27729736395835,0.77,0.42,0.23,0.29241666666666666,0.17909375000000002,0.43354969775052965,0.09964583333333334,0.5598235294117647,0.5439245480992766,0.5027450980392157,0.36771667349745685,0.3973549970480311,-0.0010000000000000007,-0.0010000000000000007,2.019953894736841,21.50217669843877,21.585448826003287,22.22562380129007,0.5140816326530613,0.3494953080386629,0.3534612013700758,0.9025294117647059,0.8507186221481794,0.9210637074326297,0.6841923076923078,0.516834046264805,0.5476156922746315,False,1.0
BD00022019,106.55,10.47,1.87,2019-05-16,1.0,134.65,5,136,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,169.27729736395835,1.18,0.53,0.13,0.4298,0.43309473684210525,0.40589583333333334,0.2392291666666667,0.33945833333333336,0.5157834237786355,0.11521875,0.4127027027027027,0.11308888888888888,17.38022105263158,16.37583595079136,16.74251111111111,24.345791666666667,24.970118194271436,24.607927083333333,0.15141666666666667,0.42510810810810806,0.1633777777777778,0.6945520833333334,0.8493513513513514,0.5188222222222223,0.331875,0.6438108108108108,0.28444444444444444,False,1.0
BD00022019,106.55,10.47,1.87,2019-06-01,0.5,86.32,6,152,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206,169.27729736395835,1.12,0.63,0.17,0.44664067566251187,0.44462364161698453,0.4233685843794251,0.4749545580730218,0.4375147486686354,0.5542721030197929,0.3433534993579969,0.38130771237941957,-0.04331034482758621,-0.0010000000000000007,17.184158737246904,16.936227272727272,21.464807083264258,24.824320333513537,23.942510416666664,0.33317524234975165,0.36518585720492447,0.02239655172413793,0.8144601226296068,0.8674852356427013,0.5042413793103449,0.5001451770476444,0.5408038452259735,0.15763793103448276,True,0.7
BD00022019,106.55,10.47,1.87,2019-06-19,0.4,62.12,6,170,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817,169.27729736395835,0.58,1.15,0.63,0.40609996318438624,0.4548685013446752,0.4469417328535987,0.47409872811765014,0.47458855602041666,0.4770324496713775,0.4066187233811012,0.48185121240323847,0.3654306775884129,2.247754878727154,-0.0010000000000000007,16.84802492926264,22.234074346547985,21.533690624696664,24.822448397568635,0.36515339350351567,0.5021087313101986,0.35638386064757765,0.9163258015342517,0.9457281979303666,0.841613830751013,0.5546566872277712,0.6090259541870293,0.5242263104614717,True,0.7
BD00022020,106.55,10.47,1.03,2020-03-09,3.0,1737.5,3,69,1.0,6.123233995736766e-17,0.9275416835791966,0.37371971479046906,169.27729736395835,1.09,0.35000000000000003,-0.11,0.4475455990847643,0.45005387468221336,0.3768832574514602,0.47465248507282454,0.5494322218289857,0.4914877594847252,0.4364515933311342,0.30062880260621405,0.342061358093377,-0.0010000000000000007,-0.0010000000000000007,2.2248369620604875,21.576620953446465,21.528285863766563,22.245839891452228,0.3325480831638697,0.35804404922353866,0.3386107150266753,0.9285808234797135,0.7640141949951387,0.811846162763584,0.5929317226830002,0.4583966768834179,0.5050291706892083,True,0.7
BD00022020,106.55,10.47,1.04,2020-03-27,2.87,2233.35,3,87,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,169.27729736395835,0.21,0.8,0.36,0.3801943340810503,0.3759843410810991,0.3910977084308759,0.4776314639129782,0.4597901772246998,0.5459965663271633,0.409636134266489,0.33439630171110174,0.488465499590177,-0.0010000000000000007,0.2978890410958907,2.4085510922388766,21.560262538981583,21.71620457569311,21.995161167714812,0.38681804900546857,0.3340841322742946,0.5416810137605068,0.9004498893735411,0.8009411128607349,0.9148181759438911,0.5437036029467642,0.4880689425582581,0.5973214240484915,True,0.7
BD00022020,106.55,10.47,1.04,2020-04-27,6.6,5282.5,4,118,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132,169.27729736395835,0.09,0.62,0.78,0.37893891827524606,0.4361154658998255,0.3891181045453429,0.44263877260813517,0.46846965920682043,0.44402938113452245,0.4123292817249501,0.404496994859296,0.405166388450331,15.866181973361847,0.2978890410958907,-0.0010000000000000007,24.885376227549365,21.689787616615924,21.565275275989038,0.41360087089213765,0.39975070914617594,0.38849433280132994,0.9572965992816753,0.9687000505903789,0.8947910193010497,0.5660081874562002,0.5709105748534126,0.5405532828300099,True,0.7
BD00022020,106.55,10.47,1.04,2020-05-09,2.9,815.35,5,130,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031,169.27729736395835,0.35000000000000003,0.9500000000000001,0.01,0.37893891827524606,0.44847883173717146,0.3910334210038284,0.46623648875616647,0.4773404424853234,0.5530898301440509,0.39340913439997316,0.488465499590177,0.30062880260621405,17.184158737246904,-0.0010000000000000007,-0.0010000000000000007,24.824320333513537,21.52485866159447,21.54671045714808,0.3306795119810574,0.5416810137605068,0.35804404922353866,0.8847632695872888,0.9148181759438911,0.7640141949951387,0.5463889167798716,0.5973214240484915,0.4583966768834179,True,0.7
BD00022020,106.55,10.47,1.04,2020-05-25,1.29,641.645,5,146,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,169.27729736395835,-0.14,0.62,0.34,0.25122916666666667,0.41369977232240174,0.4145824729418108,0.5515441068486014,-0.5150648295320922,0.5530898301440509,0.4703416965107703,0.36904389440025026,0.25488129708799945,16.80930271211933,-0.0010000000000000007,13.797469492708583,24.825959102441875,21.568728503320276,21.54677284044716,0.520423974227024,0.34564626580917834,0.24586798751093955,0.9774305338654016,0.8367652695552183,0.7617403197995135,0.6032709420695452,0.5221773790302783,0.42641253092768244,True,0.7
BD00022020,106.55,10.47,1.04,2020-06-09,3.23,2446.5,6,161,1.2246467991473532e-16,-1.0,0.36171373072976765,-0.9322892131745133,169.27729736395835,-0.47000000000000003,0.6900000000000001,0.27,0.33289583333333334,0.26944086021505376,0.4044052137005578,0.24634736842105262,0.47274670683034503,0.05334375,0.4065252943894382,-0.05712280701754385,-0.017083333333333336,16.555175057030375,14.645977413836409,14.443666666666667,24.911829453578644,21.638260416666668,21.62735106382979,0.38548124826449787,0.0461090909090909,0.06248958333333332,0.9182451911259496,0.1983392857142857,0.4483854166666667,0.5488922477153158,0.09191228070175439,0.18338541666666666,False,1.0
BD00022020,106.55,10.47,0.66,2020-06-23,1.87,17.59,6,175,1.2246467991473532e-16,-1.0,0.12874817745258132,-0.99167731989929,169.27729736395835,0.2,0.75,0.21,0.3791384407647033,0.4185454647324057,0.3903094045014466,0.44034611024030623,0.47409872811765014,0.4914877594847252,0.4073299911486974,0.48065560808732805,-0.13590625,16.691407607162063,15.70225,15.691553191489362,24.911829453578644,21.242470588235296,21.52870833333333,0.38548124826449787,0.4967772947781955,-0.08075531914893617,0.9182451911259496,0.9313661822086448,0.3414791666666666,0.5498824560486493,0.6072472451636578,0.06128125,True,0.7
BD00022021,106.55,10.47,0.58,2021-01-29,0.72,125.73,1,29,0.49999999999999994,0.8660254037844387,0.47873384011578846,0.8779600847008882,169.27729736395835,1.44,0.87,0.44,0.15832769807568436,0.4471642217151433,0.4361154658998255,0.47797616923972314,0.5176917338675655,0.47464979893349707,0.4362812567276363,0.4074410679651621,0.4123292817249501,2.033234631578946,2.409875247148207,2.371852160336185,22.170442389314786,22.312657283618506,22.276010224223384,0.3333112653318067,0.3949075282735137,0.41360087089213765,0.8874671364705925,0.8613218106068736,0.9572965992816753,0.56805423613419,0.5463335736446091,0.5660081874562002,True,0.7
BD00022021,106.55,10.47,0.58,2021-02-28,1.3,13.0,2,59,0.8660254037844386,0.5000000000000001,0.8498170915275278,0.5270777086423722,169.27729736395835,1.16,0.8200000000000001,0.23,0.29801041666666667,0.34108333333333335,0.4152887916319605,0.2966105263157895,0.5190212845128331,0.5439245480992766,0.4658686275971422,0.36771667349745685,0.4171746048620837,-0.0010000000000000007,0.2978890410958907,16.63841781438673,21.548117757478472,21.68275116252561,24.963907413250023,0.5110016821779255,0.3494953080386629,0.46876895775811483,0.9891823923579436,0.8507186221481794,0.9056870699387284,0.5929990840989207,0.516834046264805,0.5781147883614064,True,0.7
BD00022021,106.55,10.47,0.58,2021-03-15,1.84,32.4,3,74,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836,169.27729736395835,1.03,1.24,0.19,0.3656931933919668,0.4516225456636726,0.2844375,0.4730499685845942,0.47183404984462174,0.3278829787234043,0.4089453620277324,0.22044791666666666,0.33977083333333336,-0.0010000000000000007,-0.0010000000000000007,0.4629646315789469,21.698354166666665,21.750789473684208,21.866416666666666,0.3800635357262243,0.2957578947368421,0.4255157894736842,0.8999508291242415,0.6707291666666667,0.7438854166666666,0.5505848679677487,0.45380208333333333,0.5214479166666667,True,0.7
BD00022021,106.55,10.47,0.58,2021-03-29,1.9,356.8,3,88,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484,169.27729736395835,1.18,0.93,-0.06,0.37130208333333337,0.4162395833333334,0.42422303876048545,0.3888333333333333,0.4694918032786885,0.49399517734613513,0.5884754098360655,0.32106135439311584,0.3025227669491628,-0.0010000000000000007,-0.0010000000000000007,16.114882296148743,21.493270032399085,21.568728503320276,24.978529368870614,0.6850819672131148,0.3359917490428921,0.34993700755687207,0.6742459016393443,0.761436841341504,0.7644634953876424,0.5307499999999999,0.452342569358998,0.4596880697405608,True,0.7
BD00022021,106.55,10.47,0.58,2021-04-14,2.0,42.0,4,104,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177,169.27729736395835,0.67,1.11,0.30000000000000004,0.41362062383575166,0.4530866957339108,0.4071556762333801,0.4597901772246998,0.470668835382058,0.5746596883116624,0.3973549970480311,0.3143148514796204,0.26216621893085196,-0.0010000000000000007,-0.0010000000000000007,5.799264631578947,21.539872706366513,21.559501018839846,22.214239583333335,0.3534612013700758,0.27885470353279773,0.2444081408838215,0.9210637074326297,0.813647017079667,0.7675412798727824,0.5476156922746315,0.4878847258775454,0.4226927466901863,True,0.7
