Matram,longitude,latitude,Z.Elev,Date,Salinity,Dist_to_TanChau_km,WL_Mean_3D_Lag,WL_Mean_7D_Lag,Month_sin,Month_cos,Day_sin,Day_cos
CLCB132020,105.18,9.94,0.08,2020-05-25,0.35,93.22146425588073,0.6766666666666664,0.40857142857142875,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473
CLCB132020,105.18,9.94,0.08,2020-06-11,0.26,93.22146425588073,0.3066666666666665,0.5300000000000001,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993
CLCB132021,105.24,9.69,0.73,2021-01-17,2.9,121.0406852685362,1.5966666666666667,1.3342857142857145,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393
CLCB132022,105.15,9.85,0.52,2022-01-17,7.3,103.36416023038527,0.8166666666666665,0.7942857142857147,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393
CLCB132022,105.15,9.85,0.52,2022-02-28,7.5,103.36416023038527,0.21999999999999997,0.5628571428571433,0.8660254037844386,0.5000000000000001,0.8498170915275278,0.5270777086423722
CLCB132022,105.15,9.85,1.62,2022-03-15,7.5,103.36416023038527,0.019999999999999924,0.20285714285714326,1.0,6.123233995736766e-17,0.9562348265919056,0.29260033563334836
CLCB132022,105.15,9.85,1.62,2022-03-29,3.2,103.36416023038527,-0.07000000000000008,0.31428571428571467,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484
CLCB132022,105.15,9.85,1.62,2022-04-14,4.9,103.36416023038527,0.1333333333333331,0.3128571428571432,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177
CLCB132022,105.15,9.85,1.62,2022-04-28,4.1,103.36416023038527,-0.013333333333333558,0.25000000000000033,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132
CLCB132022,105.15,9.85,1.62,2022-05-14,2.8,103.36416023038527,0.23666666666666644,0.19428571428571462,0.49999999999999994,-0.8660254037844387,0.7412220108485958,-0.6712599575675313
CLCB142019,105.24,9.73,0.08,2019-03-04,1.0,116.59519236204497,0.4799999999999997,0.36000000000000015,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
CLCB142019,105.24,9.73,0.08,2019-03-20,14.9,116.59519236204497,0.4799999999999997,0.29000000000000015,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
CLCB142019,105.24,9.73,0.08,2019-04-08,5.4,116.59519236204497,1.0033333333333332,0.812857142857143,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041
CLCB142019,105.24,9.73,0.08,2019-04-16,8.9,116.59519236204497,0.10333333333333318,0.4285714285714287,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
CLCB142019,105.24,9.73,0.08,2019-05-16,0.4,116.59519236204497,0.3033333333333332,0.32857142857142874,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
CLCB142019,105.24,9.73,0.08,2019-06-06,1.0,116.59519236204497,1.0666666666666667,0.7600000000000001,1.2246467991473532e-16,-1.0,0.42500033996955416,-0.9051931898913974
CLCB142019,105.24,9.73,0.08,2019-06-19,0.1,116.59519236204497,1.0,0.6800000000000003,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817
CLCB142020,105.18,9.89,0.08,2020-03-09,0.2,98.77895865118165,0.04999999999999979,0.0385714285714287,1.0,6.123233995736766e-17,0.9275416835791966,0.37371971479046906
CLCB142020,105.18,9.89,0.08,2020-03-24,0.2,98.77895865118165,0.20999999999999977,0.052857142857142984,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915
CLCB142020,105.18,9.89,0.08,2020-04-29,0.5,98.77895865118165,0.6066666666666665,0.6642857142857145,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995
CLCB142020,105.18,9.89,0.47,2020-05-11,0.4,98.77895865118165,0.9066666666666664,0.4657142857142858,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
CLCB142020,105.18,9.89,0.47,2020-05-25,0.28,98.77895865118165,0.6833333333333331,0.2842857142857144,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473
CLCB142020,105.18,9.89,0.47,2020-06-11,0.18,98.77895865118165,0.6333333333333332,0.5385714285714287,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993
CLCB142021,105.11,9.86,0.73,2021-01-17,15.6,102.60461525834722,1.5966666666666667,1.3342857142857145,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393
CLCB142022,105.24,9.69,1.62,2022-01-17,7.5,121.0406852685362,0.8166666666666665,0.7942857142857147,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393
CLCB152019,105.54,9.67,0.47,2019-03-04,0.05094753,128.54198946638775,0.4799999999999997,0.36000000000000015,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
CLCB152019,105.54,9.67,0.47,2019-03-20,0.04363059749999999,128.54198946638775,0.4799999999999997,0.29000000000000015,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
CLCB152019,105.54,9.67,0.47,2019-04-08,0.1,128.54198946638775,1.0033333333333332,0.812857142857143,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041
CLCB152019,105.54,9.67,0.47,2019-04-16,0.1,128.54198946638775,0.10333333333333318,0.4285714285714287,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
CLCB152019,105.54,9.67,0.47,2019-05-16,0.1,128.54198946638775,0.3033333333333332,0.32857142857142874,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
CLCB152019,105.54,9.67,0.47,2019-06-06,0.1,128.54198946638775,1.0666666666666667,0.7600000000000001,1.2246467991473532e-16,-1.0,0.42500033996955416,-0.9051931898913974
CLCB152019,105.54,9.67,0.47,2019-06-19,0.1,128.54198946638775,1.0,0.6800000000000003,1.2246467991473532e-16,-1.0,0.21352091543979612,-0.9769384927771817
CLCB152020,105.24,9.92,0.47,2020-03-09,0.1,95.4820315519086,0.17333333333333312,0.03428571428571442,1.0,6.123233995736766e-17,0.9275416835791966,0.37371971479046906
CLCB152020,105.24,9.92,0.47,2020-03-24,0.2,95.4820315519086,0.19999999999999982,0.0942857142857144,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915
CLCB152020,105.24,9.92,0.47,2020-04-29,0.19,95.4820315519086,0.4599999999999997,0.6314285714285716,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995
CLCB152020,105.24,9.92,0.47,2020-05-11,0.18,95.4820315519086,0.8333333333333331,0.5642857142857144,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501
CLCB152020,105.24,9.92,0.14,2020-05-25,0.19,95.4820315519086,0.6766666666666664,0.40857142857142875,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473
CLCB152020,105.24,9.92,0.14,2020-06-11,0.19,95.4820315519086,0.3066666666666665,0.5300000000000001,1.2246467991473532e-16,-1.0,0.3294084822245304,-0.9441875088341993
CLCB152021,105.0,9.76,0.73,2021-01-17,5.16,115.3972067633351,1.5966666666666667,1.3342857142857145,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393
CLCB152022,105.11,9.86,1.62,2022-01-17,9.0,102.60461525834722,0.8166666666666665,0.7942857142857147,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393
CLCB162021,105.21,9.85,0.73,2021-01-17,0.11,103.19034164450372,1.5966666666666667,1.3342857142857145,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393
CLCB162022,105.0,9.76,0.95,2022-01-17,19.8,115.3972067633351,0.8166666666666665,0.7942857142857147,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393
CLCB172022,105.21,9.85,0.95,2022-01-17,0.1,103.19034164450372,0.8166666666666665,0.7942857142857147,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393
DAUTI012019,106.32,11.32,0.77,2019-03-04,0.0149048625,135.79059162724437,0.2999999999999997,0.3857142857142858,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI012019,106.32,11.32,0.77,2019-03-20,0.022257928,135.79059162724437,0.2899999999999997,0.24142857142857158,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI012019,106.32,11.32,0.77,2019-04-03,0.027316547999999996,135.79059162724437,0.4766666666666665,0.44142857142857156,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI012019,106.32,11.32,0.77,2019-04-16,0.003830098,135.79059162724437,0.1333333333333332,0.542857142857143,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI012019,106.32,11.32,0.77,2019-05-06,4.5,135.79059162724437,0.6233333333333332,0.4585714285714287,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI012019,106.32,11.32,0.77,2019-05-16,0.027569478999999997,135.79059162724437,0.19999999999999982,0.38000000000000017,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI012019,106.32,11.32,0.77,2019-06-01,0.0022221795,135.79059162724437,0.19666666666666655,0.21571428571428583,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI012019,106.32,11.32,0.77,2019-06-15,0.027533346,135.79059162724437,0.30999999999999983,0.522857142857143,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI022019,106.25,11.37,0.77,2019-03-04,0.0027461079999999997,131.67042590185602,0.4799999999999997,0.36000000000000015,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI022019,106.25,11.37,0.77,2019-03-20,0.0274791465,131.67042590185602,0.4799999999999997,0.29000000000000015,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI022019,106.25,11.37,0.77,2019-04-03,0.003830098,131.67042590185602,0.5566666666666665,0.43142857142857155,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI022019,106.25,11.37,0.51,2019-04-16,0.040884489499999996,131.67042590185602,0.10333333333333318,0.4285714285714287,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI022019,106.25,11.37,0.51,2019-05-06,5.15,131.67042590185602,0.7733333333333331,0.5557142857142858,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI022019,106.25,11.37,0.51,2019-05-16,0.024534306999999998,131.67042590185602,0.3033333333333332,0.32857142857142874,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI022019,106.25,11.37,0.51,2019-06-01,0.0220953295,131.67042590185602,0.27999999999999986,0.20857142857142869,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI022019,106.25,11.37,0.51,2019-06-15,0.002276379,131.67042590185602,0.3766666666666665,0.442857142857143,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI032019,106.2,11.44,0.51,2019-03-04,0.0112192965,131.1677200487751,0.4799999999999997,0.36000000000000015,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI032019,106.2,11.44,0.51,2019-03-20,0.016765712,131.1677200487751,0.4799999999999997,0.29000000000000015,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI032019,106.2,11.44,0.51,2019-04-03,0.0220591965,131.1677200487751,0.5566666666666665,0.43142857142857155,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI032019,106.2,11.44,0.51,2019-04-16,0.026250624499999996,131.1677200487751,0.10333333333333318,0.4285714285714287,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI032019,106.2,11.44,0.51,2019-05-06,4.5,131.1677200487751,0.7733333333333331,0.5557142857142858,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI032019,106.2,11.44,0.51,2019-05-16,0.039963098,131.1677200487751,0.3033333333333332,0.32857142857142874,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI032019,106.2,11.44,0.51,2019-06-01,0.0147241975,131.1677200487751,0.27999999999999986,0.20857142857142869,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI032019,106.2,11.44,0.51,2019-06-15,0.017072842499999998,131.1677200487751,0.3766666666666665,0.442857142857143,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI042019,106.62,10.99,0.51,2019-03-04,0.002384778,156.29817800024176,0.2999999999999997,0.3857142857142858,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI042019,106.62,10.99,0.51,2019-03-20,0.020686142499999997,156.29817800024176,0.2899999999999997,0.24142857142857158,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI042019,106.62,10.99,0.51,2019-04-03,0.003830098,156.29817800024176,0.4766666666666665,0.44142857142857156,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI042019,106.62,10.99,0.82,2019-04-16,0.0047514895,156.29817800024176,0.1333333333333332,0.542857142857143,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI042019,106.62,10.99,0.02,2019-05-06,4.15,156.29817800024176,0.6233333333333332,0.4585714285714287,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI042019,106.62,10.99,0.02,2019-05-16,0.029773591999999998,156.29817800024176,0.19999999999999982,0.38000000000000017,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI042019,106.62,10.99,0.02,2019-06-01,0.045455314,156.29817800024176,0.19666666666666655,0.21571428571428583,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI042019,106.62,10.99,0.02,2019-06-15,0.029339995999999997,156.29817800024176,0.30999999999999983,0.522857142857143,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI052019,106.62,10.99,0.02,2019-03-04,0.02746108,156.29817800024176,0.2999999999999997,0.3857142857142858,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI052019,106.62,10.99,0.02,2019-03-20,0.003866231,156.29817800024176,0.2899999999999997,0.24142857142857158,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI052019,106.62,10.99,0.02,2019-04-03,0.045906976499999995,156.29817800024176,0.4766666666666665,0.44142857142857156,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI052019,106.62,10.99,0.4,2019-04-16,0.033260426499999995,156.29817800024176,0.1333333333333332,0.542857142857143,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI052019,106.62,10.99,0.4,2019-05-06,3.5,156.29817800024176,0.6233333333333332,0.4585714285714287,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI052019,106.62,10.99,0.4,2019-05-16,0.0038842975,156.29817800024176,0.19999999999999982,0.38000000000000017,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI052019,106.62,10.99,0.4,2019-06-01,0.0347057465,156.29817800024176,0.19666666666666655,0.21571428571428583,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI052019,106.62,10.99,0.4,2019-06-15,0.0022221795,156.29817800024176,0.30999999999999983,0.522857142857143,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI062019,106.65,10.1,0.4,2019-03-04,0.2,175.07926701325874,0.16666666666666638,0.4642857142857144,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI062019,106.65,10.1,0.4,2019-03-20,0.3,175.07926701325874,0.1599999999999997,0.2714285714285715,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI062019,106.65,10.1,0.17,2019-04-03,0.3,175.07926701325874,0.37999999999999984,0.5014285714285716,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI062019,106.65,10.1,0.17,2019-04-16,0.2,175.07926701325874,0.28999999999999987,0.6785714285714287,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI062019,106.65,10.1,0.17,2019-05-06,5.1,175.07926701325874,0.5066666666666665,0.38142857142857156,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI062019,106.65,10.1,0.17,2019-05-16,0.1,175.07926701325874,0.09333333333333316,0.46714285714285725,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI062019,106.65,10.1,0.17,2019-06-01,0.003866231,175.07926701325874,0.15333333333333318,0.28142857142857153,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI062019,106.65,10.1,0.17,2019-06-15,0.0220591965,175.07926701325874,0.2833333333333332,0.6200000000000001,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI072019,106.65,10.1,0.17,2019-03-04,0.047876224999999994,175.07926701325874,0.16666666666666638,0.4642857142857144,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI072019,106.65,10.1,0.46,2019-03-20,0.3,175.07926701325874,0.1599999999999997,0.2714285714285715,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI072019,106.65,10.1,0.46,2019-04-03,0.3,175.07926701325874,0.37999999999999984,0.5014285714285716,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI072019,106.65,10.1,0.46,2019-04-16,0.2,175.07926701325874,0.28999999999999987,0.6785714285714287,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI072019,106.65,10.1,0.46,2019-05-06,4.5,175.07926701325874,0.5066666666666665,0.38142857142857156,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI072019,106.65,10.1,0.46,2019-05-16,0.1,175.07926701325874,0.09333333333333316,0.46714285714285725,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI072019,106.65,10.1,0.46,2019-06-01,0.0418600805,175.07926701325874,0.15333333333333318,0.28142857142857153,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI072019,106.65,10.1,0.46,2019-06-15,0.0292857965,175.07926701325874,0.2833333333333332,0.6200000000000001,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI082019,106.69,10.89,0.39,2019-03-04,1.3,162.65853930017695,0.2999999999999997,0.3857142857142858,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI082019,106.69,10.89,0.39,2019-03-20,1.6,162.65853930017695,0.2899999999999997,0.24142857142857158,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI082019,106.69,10.89,0.39,2019-04-03,1.6,162.65853930017695,0.4766666666666665,0.44142857142857156,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI082019,106.69,10.89,0.39,2019-04-16,0.6,162.65853930017695,0.1333333333333332,0.542857142857143,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI082019,106.69,10.89,0.39,2019-05-06,4.0,162.65853930017695,0.6233333333333332,0.4585714285714287,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI082019,106.69,10.89,0.39,2019-05-16,0.2,162.65853930017695,0.19999999999999982,0.38000000000000017,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI082019,106.69,10.89,0.39,2019-06-01,0.2,162.65853930017695,0.19666666666666655,0.21571428571428583,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI082019,106.69,10.89,0.27,2019-06-15,0.1,162.65853930017695,0.30999999999999983,0.522857142857143,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI092019,106.69,10.89,0.27,2019-03-04,1.1,162.65853930017695,0.2999999999999997,0.3857142857142858,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI092019,106.69,10.89,0.27,2019-03-20,0.9,162.65853930017695,0.2899999999999997,0.24142857142857158,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI092019,106.69,10.89,0.27,2019-04-03,0.9,162.65853930017695,0.4766666666666665,0.44142857142857156,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI092019,106.69,10.89,0.27,2019-04-16,0.7,162.65853930017695,0.1333333333333332,0.542857142857143,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI092019,106.69,10.89,0.27,2019-05-06,4.25,162.65853930017695,0.6233333333333332,0.4585714285714287,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI092019,106.69,10.89,0.27,2019-05-16,0.2,162.65853930017695,0.19999999999999982,0.38000000000000017,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI092019,106.69,10.89,0.49,2019-06-01,0.2,162.65853930017695,0.19666666666666655,0.21571428571428583,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI092019,106.69,10.89,0.49,2019-06-15,0.1,162.65853930017695,0.30999999999999983,0.522857142857143,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI102019,106.26,11.08,0.49,2019-03-04,0.0256724965,119.97809646769642,0.4799999999999997,0.36000000000000015,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI102019,106.26,11.08,0.49,2019-03-20,0.0264312895,119.97809646769642,0.4799999999999997,0.29000000000000015,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI102019,106.26,11.08,0.49,2019-04-03,0.051399192499999996,119.97809646769642,0.5566666666666665,0.43142857142857155,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI102019,106.26,11.08,0.49,2019-04-16,0.027587545499999998,119.97809646769642,0.10333333333333318,0.4285714285714287,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI102019,106.26,11.08,0.49,2019-05-06,5.5,119.97809646769642,0.7733333333333331,0.5557142857142858,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI102019,106.26,11.08,0.41,2019-05-16,0.027677878,119.97809646769642,0.3033333333333332,0.32857142857142874,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI102019,106.26,11.08,0.41,2019-06-01,0.029339995999999997,119.97809646769642,0.27999999999999986,0.20857142857142869,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI102019,106.26,11.08,0.41,2019-06-15,0.0292857965,119.97809646769642,0.3766666666666665,0.442857142857143,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI112019,106.26,11.08,0.41,2019-03-04,0.002384778,119.97809646769642,0.4799999999999997,0.36000000000000015,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI112019,106.26,11.08,0.41,2019-03-20,0.028219872999999996,119.97809646769642,0.4799999999999997,0.29000000000000015,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI112019,106.26,11.08,0.41,2019-04-03,0.004769556,119.97809646769642,0.5566666666666665,0.43142857142857155,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI112019,106.26,11.08,0.41,2019-04-16,0.0030171054999999997,119.97809646769642,0.10333333333333318,0.4285714285714287,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI112019,106.26,11.08,0.3,2019-05-06,4.2,119.97809646769642,0.7733333333333331,0.5557142857142858,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI112019,106.26,11.08,0.3,2019-05-16,0.0027461079999999997,119.97809646769642,0.3033333333333332,0.32857142857142874,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI112019,106.26,11.08,0.3,2019-06-01,0.027750143999999997,119.97809646769642,0.27999999999999986,0.20857142857142869,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI112019,106.26,11.08,0.3,2019-06-15,0.025798961999999998,119.97809646769642,0.3766666666666665,0.442857142857143,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI122019,106.39,10.56,0.3,2019-03-04,1.2,131.73740248236683,0.4799999999999997,0.36000000000000015,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI122019,106.39,10.56,0.3,2019-03-20,1.7,131.73740248236683,0.4799999999999997,0.29000000000000015,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI122019,106.39,10.56,0.3,2019-04-03,1.7,131.73740248236683,0.5566666666666665,0.43142857142857155,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI122019,106.39,10.56,0.8,2019-04-16,1.6,131.73740248236683,0.10333333333333318,0.4285714285714287,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI122019,106.39,10.56,0.8,2019-05-06,4.55,131.73740248236683,0.7733333333333331,0.5557142857142858,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI122019,106.39,10.56,0.8,2019-05-16,0.7,131.73740248236683,0.3033333333333332,0.32857142857142874,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI122019,106.39,10.56,0.8,2019-06-01,0.5,131.73740248236683,0.27999999999999986,0.20857142857142869,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI122019,106.39,10.56,0.8,2019-06-15,0.2,131.73740248236683,0.3766666666666665,0.442857142857143,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI132019,106.39,10.56,0.8,2019-03-04,1.0,131.73740248236683,0.4799999999999997,0.36000000000000015,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
DAUTI132019,106.39,10.56,0.8,2019-03-20,1.4,131.73740248236683,0.4799999999999997,0.29000000000000015,1.0,6.123233995736766e-17,0.9778483415056568,0.20931464596304847
DAUTI132019,106.39,10.56,0.36,2019-04-03,1.4,131.73740248236683,0.5566666666666665,0.43142857142857155,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114
DAUTI132019,106.39,10.56,0.36,2019-04-16,1.6,131.73740248236683,0.10333333333333318,0.4285714285714287,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935
DAUTI132019,106.39,10.56,0.36,2019-05-06,4.8,131.73740248236683,0.7733333333333331,0.5557142857142858,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186
DAUTI132019,106.39,10.56,0.36,2019-05-16,0.7,131.73740248236683,0.3033333333333332,0.32857142857142874,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
DAUTI132019,106.39,10.56,0.36,2019-06-01,0.5,131.73740248236683,0.27999999999999986,0.20857142857142869,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206
DAUTI132019,106.39,10.56,0.36,2019-06-15,0.2,131.73740248236683,0.3766666666666665,0.442857142857143,1.2246467991473532e-16,-1.0,0.28023067519921585,-0.9599326896597447
DAUTI142019,106.69,10.56,0.36,2019-03-04,7.2,164.070294068134,0.2999999999999997,0.3857142857142858,1.0,6.123233995736766e-17,0.8840675099433636,0.4673592171580022
